NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
887,125.28410372040587,507.0,0.2,0.05,0.8,-NA-
888,125.71396396396396,507.0,0.2,0.05,0.8,-NA-
889,126.14285714285714,507.0,0.2,0.05,0.8,-NA-
890,126.57078651685393,507.0,0.2,0.05,0.8,-NA-
891,126.99775533108867,507.0,0.2,0.05,0.8,-NA-
892,127.41031390134529,495.0,0.2,0.05,0.8,-NA-
893,126.69876819708847,-508.0,0.2,0.05,0.8,-NA-
894,127.1241610738255,507.0,0.2,0.05,0.8,-NA-
895,126.41117318435754,-511.0,0.2,0.05,0.8,-NA-
896,126.82142857142857,494.0,0.2,0.05,0.8,-NA-
897,127.23634336677814,499.0,0.2,0.05,0.8,-NA-
898,127.65033407572383,499.0,0.2,0.05,0.8,-NA-
899,126.94549499443826,-506.0,0.2,0.05,0.8,-NA-
900,127.36777777777777,507.0,0.2,0.05,0.8,-NA-
901,127.78912319644839,507.0,0.2,0.05,0.8,-NA-
902,128.20066518847005,499.0,0.2,0.05,0.8,-NA-
903,127.49612403100775,-508.0,0.2,0.05,0.8,-NA-
904,127.91482300884955,506.0,0.2,0.05,0.8,-NA-
905,128.33370165745856,507.0,0.2,0.05,0.8,-NA-
906,128.73841059602648,495.0,0.2,0.05,0.8,-NA-
907,128.04079382579934,-504.0,0.2,0.05,0.8,-NA-
908,127.33700440528635,-511.0,0.2,0.05,0.8,-NA-
909,127.75467546754676,507.0,0.2,0.05,0.8,-NA-
910,128.16813186813187,504.0,0.2,0.05,0.8,-NA-
911,127.47200878155873,-506.0,0.2,0.05,0.8,-NA-
912,127.87609649122807,496.0,0.2,0.05,0.8,-NA-
913,127.17853231106243,-509.0,0.2,0.05,0.8,-NA-
914,127.58971553610503,503.0,0.2,0.05,0.8,-NA-
915,128.00218579234974,505.0,0.2,0.05,0.8,-NA-
916,128.40720524017468,499.0,0.2,0.05,0.8,-NA-
917,128.82006543075246,507.0,0.2,0.05,0.8,-NA-
918,129.22984749455338,505.0,0.2,0.05,0.8,-NA-
919,128.5310119695321,-513.0,0.2,0.05,0.8,-NA-
920,127.83369565217392,-513.0,0.2,0.05,0.8,-NA-
921,128.24538545059718,507.0,0.2,0.05,0.8,-NA-
922,128.6475054229935,499.0,0.2,0.05,0.8,-NA-
923,129.05742145178766,507.0,0.2,0.05,0.8,-NA-
924,129.46536796536796,506.0,0.2,0.05,0.8,-NA-
925,129.87135135135136,505.0,0.2,0.05,0.8,-NA-
926,130.27537796976242,504.0,0.2,0.05,0.8,-NA-
927,129.59115426105717,-504.0,0.2,0.05,0.8,-NA-
928,129.98922413793105,499.0,0.2,0.05,0.8,-NA-
929,130.38213132400432,495.0,0.2,0.05,0.8,-NA-
930,130.7763440860215,497.0,0.2,0.05,0.8,-NA-
931,130.09452201933405,-504.0,0.2,0.05,0.8,-NA-
932,130.49463519313304,503.0,0.2,0.05,0.8,-NA-
933,129.81886387995712,-500.0,0.2,0.05,0.8,-NA-
934,130.22269807280514,507.0,0.2,0.05,0.8,-NA-
935,130.62566844919786,507.0,0.2,0.05,0.8,-NA-
936,131.02777777777777,507.0,0.2,0.05,0.8,-NA-
937,131.42902881536818,507.0,0.2,0.05,0.8,-NA-
938,130.75479744136462,-501.0,0.2,0.05,0.8,-NA-
939,130.06922257720979,-513.0,0.2,0.05,0.8,-NA-
940,130.46808510638297,505.0,0.2,0.05,0.8,-NA-
941,129.79383634431457,-504.0,0.2,0.05,0.8,-NA-
942,130.18577494692144,499.0,0.2,0.05,0.8,-NA-
943,130.58536585365854,507.0,0.2,0.05,0.8,-NA-
944,129.91313559322035,-504.0,0.2,0.05,0.8,-NA-
945,129.24126984126985,-505.0,0.2,0.05,0.8,-NA-
946,129.6384778012685,505.0,0.2,0.05,0.8,-NA-
947,128.9598732840549,-513.0,0.2,0.05,0.8,-NA-
948,129.35864978902953,507.0,0.2,0.05,0.8,-NA-
949,129.75658587987354,507.0,0.2,0.05,0.8,-NA-
950,130.14526315789473,499.0,0.2,0.05,0.8,-NA-
951,129.46687697160883,-515.0,0.2,0.05,0.8,-NA-
952,129.86344537815125,507.0,0.2,0.05,0.8,-NA-
953,129.19832109129067,-504.0,0.2,0.05,0.8,-NA-
954,128.53459119496856,-504.0,0.2,0.05,0.8,-NA-
955,128.93089005235603,507.0,0.2,0.05,0.8,-NA-
956,129.31799163179917,499.0,0.2,0.05,0.8,-NA-
957,129.70323928944617,498.0,0.2,0.05,0.8,-NA-
958,130.08872651356992,499.0,0.2,0.05,0.8,-NA-
959,130.4723670490094,498.0,0.2,0.05,0.8,-NA-
960,130.86458333333334,507.0,0.2,0.05,0.8,-NA-
961,131.2559833506764,507.0,0.2,0.05,0.8,-NA-
962,131.64656964656965,507.0,0.2,0.05,0.8,-NA-
963,130.98442367601245,-506.0,0.2,0.05,0.8,-NA-
964,130.3246887966805,-505.0,0.2,0.05,0.8,-NA-
965,130.71502590673575,507.0,0.2,0.05,0.8,-NA-
966,131.09213250517598,495.0,0.2,0.05,0.8,-NA-
967,131.4725956566701,499.0,0.2,0.05,0.8,-NA-
968,131.85227272727272,499.0,0.2,0.05,0.8,-NA-
969,132.23942208462333,507.0,0.2,0.05,0.8,-NA-
970,132.61752577319587,499.0,0.2,0.05,0.8,-NA-
971,133.0010298661174,505.0,0.2,0.05,0.8,-NA-
972,133.37345679012347,495.0,0.2,0.05,0.8,-NA-
973,133.74922918807812,499.0,0.2,0.05,0.8,-NA-
974,133.0934291581109,-505.0,0.2,0.05,0.8,-NA-
975,133.47589743589742,506.0,0.2,0.05,0.8,-NA-
976,132.82274590163934,-504.0,0.2,0.05,0.8,-NA-
977,133.2057318321392,507.0,0.2,0.05,0.8,-NA-
978,133.5879345603272,507.0,0.2,0.05,0.8,-NA-
979,133.96016343207356,498.0,0.2,0.05,0.8,-NA-
980,134.33265306122448,499.0,0.2,0.05,0.8,-NA-
981,133.68195718654434,-504.0,0.2,0.05,0.8,-NA-
982,134.0621181262729,507.0,0.2,0.05,0.8,-NA-
983,134.43336724313326,499.0,0.2,0.05,0.8,-NA-
984,133.78353658536585,-505.0,0.2,0.05,0.8,-NA-
985,134.16243654822335,507.0,0.2,0.05,0.8,-NA-
986,134.54056795131845,507.0,0.2,0.05,0.8,-NA-
987,134.9098277608916,499.0,0.2,0.05,0.8,-NA-
988,134.26315789473685,-504.0,0.2,0.05,0.8,-NA-
989,134.64004044489383,507.0,0.2,0.05,0.8,-NA-
990,133.9929292929293,-506.0,0.2,0.05,0.8,-NA-
991,134.36125126135218,499.0,0.2,0.05,0.8,-NA-
992,134.73689516129033,507.0,0.2,0.05,0.8,-NA-
993,135.10372608257805,499.0,0.2,0.05,0.8,-NA-
994,134.45774647887325,-507.0,0.2,0.05,0.8,-NA-
995,133.81608040201004,-504.0,0.2,0.05,0.8,-NA-
996,133.17168674698794,-508.0,0.2,0.05,0.8,-NA-
997,132.52557673019058,-511.0,0.2,0.05,0.8,-NA-
998,131.8877755511022,-504.0,0.2,0.05,0.8,-NA-
999,132.26326326326327,507.0,0.2,0.05,0.8,-NA-
1000,132.635,504.0,0.2,0.05,0.8,-NA-
1001,131.999000999001,-504.0,0.2,0.05,0.8,-NA-
1002,132.36526946107784,499.0,0.2,0.05,0.8,-NA-
1003,131.7248255234297,-510.0,0.2,0.05,0.8,-NA-
1004,132.08964143426294,498.0,0.2,0.05,0.8,-NA-
1005,132.4547263681592,499.0,0.2,0.05,0.8,-NA-
1006,131.8220675944334,-504.0,0.2,0.05,0.8,-NA-
1007,132.19463753723932,507.0,0.2,0.05,0.8,-NA-
1008,131.56448412698413,-503.0,0.2,0.05,0.8,-NA-
1009,131.93657086223985,507.0,0.2,0.05,0.8,-NA-
1010,131.30693069306932,-504.0,0.2,0.05,0.8,-NA-
1011,130.675568743818,-507.0,0.2,0.05,0.8,-NA-
1012,131.0395256916996,499.0,0.2,0.05,0.8,-NA-
1013,131.4106614017769,507.0,0.2,0.05,0.8,-NA-
1014,131.77120315581854,497.0,0.2,0.05,0.8,-NA-
1015,132.13891625615764,505.0,0.2,0.05,0.8,-NA-
1016,132.50787401574803,507.0,0.2,0.05,0.8,-NA-
1017,132.85644051130777,487.0,0.2,0.05,0.8,-NA-
1018,132.2239685658153,-511.0,0.2,0.05,0.8,-NA-
1019,132.5917566241413,507.0,0.2,0.05,0.8,-NA-
1020,132.95098039215685,499.0,0.2,0.05,0.8,-NA-
1021,133.31733594515183,507.0,0.2,0.05,0.8,-NA-
1022,132.68982387475538,-508.0,0.2,0.05,0.8,-NA-
1023,132.0596285434995,-512.0,0.2,0.05,0.8,-NA-
1024,132.4248046875,506.0,0.2,0.05,0.8,-NA-
1025,131.79804878048782,-510.0,0.2,0.05,0.8,-NA-
1026,132.1588693957115,502.0,0.2,0.05,0.8,-NA-
1027,132.52190847127557,505.0,0.2,0.05,0.8,-NA-
1028,131.90272373540856,-504.0,0.2,0.05,0.8,-NA-
1029,131.28474246841594,-504.0,0.2,0.05,0.8,-NA-
1030,131.64174757281555,499.0,0.2,0.05,0.8,-NA-
1031,131.9980601357905,499.0,0.2,0.05,0.8,-NA-
1032,132.36143410852713,507.0,0.2,0.05,0.8,-NA-
1033,132.7241045498548,507.0,0.2,0.05,0.8,-NA-
1034,132.105415860735,-507.0,0.2,0.05,0.8,-NA-
1035,132.46666666666667,506.0,0.2,0.05,0.8,-NA-
1036,132.82625482625483,505.0,0.2,0.05,0.8,-NA-
1037,133.17936354869818,499.0,0.2,0.05,0.8,-NA-
1038,133.53853564547205,506.0,0.2,0.05,0.8,-NA-
1039,132.92492781520693,-504.0,0.2,0.05,0.8,-NA-
1040,132.3125,-504.0,0.2,0.05,0.8,-NA-
1041,132.66090297790586,495.0,0.2,0.05,0.8,-NA-
1042,132.04990403071017,-504.0,0.2,0.05,0.8,-NA-
1043,131.4352828379674,-509.0,0.2,0.05,0.8,-NA-
1044,130.82662835249042,-504.0,0.2,0.05,0.8,-NA-
1045,130.21913875598085,-504.0,0.2,0.05,0.8,-NA-
1046,129.61185468451242,-505.0,0.2,0.05,0.8,-NA-
1047,129.0066857688634,-504.0,0.2,0.05,0.8,-NA-
1048,129.36736641221373,507.0,0.2,0.05,0.8,-NA-
1049,129.72735938989513,507.0,0.2,0.05,0.8,-NA-
1050,130.07904761904763,499.0,0.2,0.05,0.8,-NA-
1051,130.43767840152236,507.0,0.2,0.05,0.8,-NA-
1052,129.82984790874525,-509.0,0.2,0.05,0.8,-NA-
1053,129.22792022792024,-504.0,0.2,0.05,0.8,-NA-
1054,129.57779886148006,498.0,0.2,0.05,0.8,-NA-
1055,129.92796208530805,499.0,0.2,0.05,0.8,-NA-
1056,130.27367424242425,495.0,0.2,0.05,0.8,-NA-
1057,130.61873226111638,495.0,0.2,0.05,0.8,-NA-
1058,130.97448015122873,507.0,0.2,0.05,0.8,-NA-
1059,131.31822474032106,495.0,0.2,0.05,0.8,-NA-
1060,131.67264150943396,507.0,0.2,0.05,0.8,-NA-
1061,131.07351555136663,-504.0,0.2,0.05,0.8,-NA-
1062,131.41619585687383,495.0,0.2,0.05,0.8,-NA-
1063,130.8184383819379,-504.0,0.2,0.05,0.8,-NA-
1064,131.16447368421052,499.0,0.2,0.05,0.8,-NA-
1065,130.56807511737088,-504.0,0.2,0.05,0.8,-NA-
1066,129.96810506566604,-509.0,0.2,0.05,0.8,-NA-
1067,130.31302717900655,498.0,0.2,0.05,0.8,-NA-
1068,130.66385767790263,505.0,0.2,0.05,0.8,-NA-
1069,131.00841908325538,499.0,0.2,0.05,0.8,-NA-
1070,130.40841121495328,-511.0,0.2,0.05,0.8,-NA-
1071,130.75256769374417,499.0,0.2,0.05,0.8,-NA-
1072,131.10167910447763,505.0,0.2,0.05,0.8,-NA-
1073,131.44082013047532,495.0,0.2,0.05,0.8,-NA-
1074,131.77932960893855,495.0,0.2,0.05,0.8,-NA-
1075,132.12558139534883,504.0,0.2,0.05,0.8,-NA-
1076,131.53345724907064,-505.0,0.2,0.05,0.8,-NA-
1077,131.8737233054782,498.0,0.2,0.05,0.8,-NA-
1078,132.2207792207792,506.0,0.2,0.05,0.8,-NA-
1079,131.62835959221502,-507.0,0.2,0.05,0.8,-NA-
1080,131.96481481481482,495.0,0.2,0.05,0.8,-NA-
1081,132.30342275670677,498.0,0.2,0.05,0.8,-NA-
1082,132.6497227356747,507.0,0.2,0.05,0.8,-NA-
1083,132.99445983379502,506.0,0.2,0.05,0.8,-NA-
1084,133.33948339483396,507.0,0.2,0.05,0.8,-NA-
1085,132.75207373271888,-504.0,0.2,0.05,0.8,-NA-
1086,133.08931860036833,499.0,0.2,0.05,0.8,-NA-
1087,133.43146274149035,505.0,0.2,0.05,0.8,-NA-
1088,133.76378676470588,495.0,0.2,0.05,0.8,-NA-
1089,134.1065197428834,507.0,0.2,0.05,0.8,-NA-
1090,134.43761467889908,495.0,0.2,0.05,0.8,-NA-
1091,134.77910174152154,507.0,0.2,0.05,0.8,-NA-
1092,135.11813186813185,505.0,0.2,0.05,0.8,-NA-
1093,135.45105215004574,499.0,0.2,0.05,0.8,-NA-
1094,135.79067641681903,507.0,0.2,0.05,0.8,-NA-
1095,136.12785388127853,505.0,0.2,0.05,0.8,-NA-
1096,136.4662408759124,507.0,0.2,0.05,0.8,-NA-
1097,136.79489516864174,497.0,0.2,0.05,0.8,-NA-
1098,137.13205828779599,507.0,0.2,0.05,0.8,-NA-
1099,137.46860782529572,507.0,0.2,0.05,0.8,-NA-
1100,137.80454545454546,507.0,0.2,0.05,0.8,-NA-
1101,138.12897366030882,495.0,0.2,0.05,0.8,-NA-
1102,137.54627949183302,-504.0,0.2,0.05,0.8,-NA-
1103,136.95648232094288,-513.0,0.2,0.05,0.8,-NA-
1104,137.28985507246378,505.0,0.2,0.05,0.8,-NA-
1105,137.61719457013575,499.0,0.2,0.05,0.8,-NA-
1106,137.94032549728752,495.0,0.2,0.05,0.8,-NA-
1107,138.27280939476063,506.0,0.2,0.05,0.8,-NA-
1108,138.60559566787003,507.0,0.2,0.05,0.8,-NA-
1109,138.92425608656447,492.0,0.2,0.05,0.8,-NA-
1110,139.24144144144145,491.0,0.2,0.05,0.8,-NA-
1111,139.56705670567058,501.0,0.2,0.05,0.8,-NA-
1112,138.98471223021582,-508.0,0.2,0.05,0.8,-NA-
1113,138.40790655884996,-503.0,0.2,0.05,0.8,-NA-
1114,138.73877917414723,507.0,0.2,0.05,0.8,-NA-
1115,138.1542600896861,-513.0,0.2,0.05,0.8,-NA-
1116,137.5779569892473,-505.0,0.2,0.05,0.8,-NA-
1117,137.00358102059087,-504.0,0.2,0.05,0.8,-NA-
1118,137.32737030411448,499.0,0.2,0.05,0.8,-NA-
1119,136.75424486148347,-504.0,0.2,0.05,0.8,-NA-
1120,136.17678571428573,-510.0,0.2,0.05,0.8,-NA-
1121,136.49955396966993,498.0,0.2,0.05,0.8,-NA-
1122,136.82976827094475,507.0,0.2,0.05,0.8,-NA-
1123,136.25912733748888,-504.0,0.2,0.05,0.8,-NA-
1124,136.58007117437722,497.0,0.2,0.05,0.8,-NA-
1125,136.90222222222224,499.0,0.2,0.05,0.8,-NA-
1126,137.23090586145648,507.0,0.2,0.05,0.8,-NA-
1127,136.66282165039928,-503.0,0.2,0.05,0.8,-NA-
1128,136.99113475177305,507.0,0.2,0.05,0.8,-NA-
1129,136.42338352524357,-504.0,0.2,0.05,0.8,-NA-
1130,136.75132743362832,507.0,0.2,0.05,0.8,-NA-
1131,136.1786030061892,-511.0,0.2,0.05,0.8,-NA-
1132,136.50618374558303,507.0,0.2,0.05,0.8,-NA-
1133,136.8261253309797,499.0,0.2,0.05,0.8,-NA-
1134,136.2610229276896,-504.0,0.2,0.05,0.8,-NA-
1135,136.58678414096917,506.0,0.2,0.05,0.8,-NA-
1136,136.02200704225353,-505.0,0.2,0.05,0.8,-NA-
1137,135.45910290237467,-504.0,0.2,0.05,0.8,-NA-
1138,135.7785588752197,499.0,0.2,0.05,0.8,-NA-
1139,135.21334503950834,-508.0,0.2,0.05,0.8,-NA-
1140,134.64736842105262,-510.0,0.2,0.05,0.8,-NA-
1141,134.97370727432076,507.0,0.2,0.05,0.8,-NA-
1142,135.29772329246936,505.0,0.2,0.05,0.8,-NA-
1143,135.61417322834646,497.0,0.2,0.05,0.8,-NA-
1144,135.05506993006992,-504.0,0.2,0.05,0.8,-NA-
1145,135.37991266375545,507.0,0.2,0.05,0.8,-NA-
1146,135.69284467713788,494.0,0.2,0.05,0.8,-NA-
1147,136.0095902353967,499.0,0.2,0.05,0.8,-NA-
1148,136.32229965156793,495.0,0.2,0.05,0.8,-NA-
1149,136.63707571801567,498.0,0.2,0.05,0.8,-NA-
1150,136.95913043478262,507.0,0.2,0.05,0.8,-NA-
1151,137.27367506516072,499.0,0.2,0.05,0.8,-NA-
1152,137.59461805555554,507.0,0.2,0.05,0.8,-NA-
1153,137.0338248048569,-509.0,0.2,0.05,0.8,-NA-
1154,137.35355285961873,506.0,0.2,0.05,0.8,-NA-
1155,137.67359307359308,507.0,0.2,0.05,0.8,-NA-
1156,137.99221453287197,506.0,0.2,0.05,0.8,-NA-
1157,138.30423509075194,499.0,0.2,0.05,0.8,-NA-
1158,138.61226252158895,495.0,0.2,0.05,0.8,-NA-
1159,138.92320966350303,499.0,0.2,0.05,0.8,-NA-
1160,139.23189655172413,497.0,0.2,0.05,0.8,-NA-
1161,139.54177433247202,499.0,0.2,0.05,0.8,-NA-
1162,138.9879518072289,-504.0,0.2,0.05,0.8,-NA-
1163,139.29406706792778,495.0,0.2,0.05,0.8,-NA-
1164,139.60309278350516,499.0,0.2,0.05,0.8,-NA-
1165,139.04549356223177,-510.0,0.2,0.05,0.8,-NA-
1166,139.35420240137222,499.0,0.2,0.05,0.8,-NA-
1167,139.662382176521,499.0,0.2,0.05,0.8,-NA-
1168,139.97003424657535,499.0,0.2,0.05,0.8,-NA-
1169,140.2737382378101,495.0,0.2,0.05,0.8,-NA-
1170,139.72307692307692,-504.0,0.2,0.05,0.8,-NA-
1171,139.17677198975235,-500.0,0.2,0.05,0.8,-NA-
1172,139.48976109215016,506.0,0.2,0.05,0.8,-NA-
1173,138.94117647058823,-504.0,0.2,0.05,0.8,-NA-
1174,138.38671209540033,-512.0,0.2,0.05,0.8,-NA-
1175,137.84,-504.0,0.2,0.05,0.8,-NA-
1176,137.28826530612244,-511.0,0.2,0.05,0.8,-NA-
1177,137.60237892948174,507.0,0.2,0.05,0.8,-NA-
1178,137.91595925297113,507.0,0.2,0.05,0.8,-NA-
1179,138.2273112807464,505.0,0.2,0.05,0.8,-NA-
1180,138.53983050847458,507.0,0.2,0.05,0.8,-NA-
1181,138.85097375105843,506.0,0.2,0.05,0.8,-NA-
1182,139.16074450084602,505.0,0.2,0.05,0.8,-NA-
1183,139.47168216398987,507.0,0.2,0.05,0.8,-NA-
1184,139.77195945945945,495.0,0.2,0.05,0.8,-NA-
1185,140.07510548523206,499.0,0.2,0.05,0.8,-NA-
1186,140.38279932546374,505.0,0.2,0.05,0.8,-NA-
1187,139.83993260320136,-504.0,0.2,0.05,0.8,-NA-
1188,140.14646464646464,504.0,0.2,0.05,0.8,-NA-
1189,139.60470984020185,-504.0,0.2,0.05,0.8,-NA-
1190,139.91176470588235,505.0,0.2,0.05,0.8,-NA-
1191,139.3711167086482,-504.0,0.2,0.05,0.8,-NA-
1192,138.83137583892616,-504.0,0.2,0.05,0.8,-NA-
1193,139.13830678960605,505.0,0.2,0.05,0.8,-NA-
1194,139.4463986599665,507.0,0.2,0.05,0.8,-NA-
1195,139.75397489539748,507.0,0.2,0.05,0.8,-NA-
1196,140.05351170568562,498.0,0.2,0.05,0.8,-NA-
1197,140.35839598997492,505.0,0.2,0.05,0.8,-NA-
1198,140.6644407345576,507.0,0.2,0.05,0.8,-NA-
1199,140.12677231025856,-504.0,0.2,0.05,0.8,-NA-
1200,140.43083333333334,505.0,0.2,0.05,0.8,-NA-
1201,139.89425478767694,-504.0,0.2,0.05,0.8,-NA-
1202,140.19217970049917,498.0,0.2,0.05,0.8,-NA-
1203,139.65669160432253,-504.0,0.2,0.05,0.8,-NA-
1204,139.12209302325581,-504.0,0.2,0.05,0.8,-NA-
1205,139.42655601659752,506.0,0.2,0.05,0.8,-NA-
1206,139.73134328358208,507.0,0.2,0.05,0.8,-NA-
1207,140.02899751449877,499.0,0.2,0.05,0.8,-NA-
1208,139.4958609271523,-504.0,0.2,0.05,0.8,-NA-
1209,139.79983457402813,507.0,0.2,0.05,0.8,-NA-
1210,140.101652892562,505.0,0.2,0.05,0.8,-NA-
1211,140.40462427745663,507.0,0.2,0.05,0.8,-NA-
1212,140.70709570957095,507.0,0.2,0.05,0.8,-NA-
1213,140.99917559769167,495.0,0.2,0.05,0.8,-NA-
1214,140.4678747940692,-504.0,0.2,0.05,0.8,-NA-
1215,140.76954732510288,507.0,0.2,0.05,0.8,-NA-
1216,141.07072368421052,507.0,0.2,0.05,0.8,-NA-
1217,141.3648315529992,499.0,0.2,0.05,0.8,-NA-
1218,141.6584564860427,499.0,0.2,0.05,0.8,-NA-
1219,141.95652173913044,505.0,0.2,0.05,0.8,-NA-
1220,142.25409836065575,505.0,0.2,0.05,0.8,-NA-
1221,142.55200655200656,506.0,0.2,0.05,0.8,-NA-
1222,142.018821603928,-509.0,0.2,0.05,0.8,-NA-
1223,142.3164349959117,506.0,0.2,0.05,0.8,-NA-
1224,142.6078431372549,499.0,0.2,0.05,0.8,-NA-
1225,142.905306122449,507.0,0.2,0.05,0.8,-NA-
1226,143.20065252854812,505.0,0.2,0.05,0.8,-NA-
1227,142.67400162999186,-503.0,0.2,0.05,0.8,-NA-
1228,142.97068403908796,507.0,0.2,0.05,0.8,-NA-
1229,143.26688364524003,507.0,0.2,0.05,0.8,-NA-
1230,143.56260162601626,507.0,0.2,0.05,0.8,-NA-
1231,143.85134037367993,499.0,0.2,0.05,0.8,-NA-
1232,144.13636363636363,495.0,0.2,0.05,0.8,-NA-
1233,144.43065693430657,507.0,0.2,0.05,0.8,-NA-
1234,144.71799027552674,499.0,0.2,0.05,0.8,-NA-
1235,145.01133603238867,507.0,0.2,0.05,0.8,-NA-
1236,144.48624595469255,-504.0,0.2,0.05,0.8,-NA-
1237,144.77768795472917,505.0,0.2,0.05,0.8,-NA-
1238,144.25363489499193,-504.0,0.2,0.05,0.8,-NA-
1239,143.73042776432607,-504.0,0.2,0.05,0.8,-NA-
1240,144.0233870967742,507.0,0.2,0.05,0.8,-NA-
1241,143.5020145044319,-503.0,0.2,0.05,0.8,-NA-
1242,142.98067632850243,-504.0,0.2,0.05,0.8,-NA-
1243,143.2670957361223,499.0,0.2,0.05,0.8,-NA-
1244,143.55144694533763,497.0,0.2,0.05,0.8,-NA-
1245,143.03132530120482,-504.0,0.2,0.05,0.8,-NA-
1246,142.51203852327447,-504.0,0.2,0.05,0.8,-NA-
1247,141.98636728147554,-513.0,0.2,0.05,0.8,-NA-
1248,141.46794871794873,-505.0,0.2,0.05,0.8,-NA-
1249,141.75980784627703,506.0,0.2,0.05,0.8,-NA-
1250,142.0456,499.0,0.2,0.05,0.8,-NA-
1251,142.33653077537969,506.0,0.2,0.05,0.8,-NA-
1252,142.62140575079871,499.0,0.2,0.05,0.8,-NA-
1253,142.9122106943336,507.0,0.2,0.05,0.8,-NA-
1254,142.3939393939394,-507.0,0.2,0.05,0.8,-NA-
1255,141.87091633466136,-514.0,0.2,0.05,0.8,-NA-
1256,142.16162420382165,507.0,0.2,0.05,0.8,-NA-
1257,142.45186953062847,507.0,0.2,0.05,0.8,-NA-
1258,141.93799682034975,-504.0,0.2,0.05,0.8,-NA-
1259,142.22795869737888,507.0,0.2,0.05,0.8,-NA-
1260,142.51666666666668,506.0,0.2,0.05,0.8,-NA-
1261,142.80570975416336,507.0,0.2,0.05,0.8,-NA-
1262,143.09429477020603,507.0,0.2,0.05,0.8,-NA-
1263,143.38242280285036,507.0,0.2,0.05,0.8,-NA-
1264,142.87025316455697,-504.0,0.2,0.05,0.8,-NA-
1265,143.15652173913043,505.0,0.2,0.05,0.8,-NA-
1266,143.4439178515008,507.0,0.2,0.05,0.8,-NA-
1267,143.73007103393843,506.0,0.2,0.05,0.8,-NA-
1268,144.0165615141956,507.0,0.2,0.05,0.8,-NA-
1269,144.30181245074863,506.0,0.2,0.05,0.8,-NA-
1270,144.58740157480315,507.0,0.2,0.05,0.8,-NA-
1271,144.07710464201415,-504.0,0.2,0.05,0.8,-NA-
1272,144.35298742138366,495.0,0.2,0.05,0.8,-NA-
1273,144.63786331500393,507.0,0.2,0.05,0.8,-NA-
1274,144.92229199372056,507.0,0.2,0.05,0.8,-NA-
1275,144.41333333333333,-504.0,0.2,0.05,0.8,-NA-
1276,144.69670846394985,506.0,0.2,0.05,0.8,-NA-
1277,144.9788566953798,505.0,0.2,0.05,0.8,-NA-
1278,145.2621283255086,507.0,0.2,0.05,0.8,-NA-
1279,145.54495699765442,507.0,0.2,0.05,0.8,-NA-
1280,145.82734375,507.0,0.2,0.05,0.8,-NA-
1281,146.10928961748633,507.0,0.2,0.05,0.8,-NA-
1282,145.59672386895477,-511.0,0.2,0.05,0.8,-NA-
1283,145.8768511301637,505.0,0.2,0.05,0.8,-NA-
1284,145.3652647975078,-511.0,0.2,0.05,0.8,-NA-
1285,145.64046692607005,499.0,0.2,0.05,0.8,-NA-
1286,145.1353032659409,-504.0,0.2,0.05,0.8,-NA-
1287,144.63092463092462,-504.0,0.2,0.05,0.8,-NA-
1288,144.12655279503105,-505.0,0.2,0.05,0.8,-NA-
1289,144.39875872769588,495.0,0.2,0.05,0.8,-NA-
1290,143.89612403100776,-504.0,0.2,0.05,0.8,-NA-
1291,144.1711851278079,499.0,0.2,0.05,0.8,-NA-
1292,144.45201238390092,507.0,0.2,0.05,0.8,-NA-
1293,143.9505027068832,-504.0,0.2,0.05,0.8,-NA-
1294,143.44976816074188,-504.0,0.2,0.05,0.8,-NA-
1295,143.72432432432433,499.0,0.2,0.05,0.8,-NA-
1296,144.0030864197531,505.0,0.2,0.05,0.8,-NA-
1297,143.50346954510408,-504.0,0.2,0.05,0.8,-NA-
1298,143.77734976887518,499.0,0.2,0.05,0.8,-NA-
1299,143.27251732101615,-512.0,0.2,0.05,0.8,-NA-
1300,142.77461538461537,-504.0,0.2,0.05,0.8,-NA-
1301,143.05457340507303,507.0,0.2,0.05,0.8,-NA-
1302,142.55376344086022,-509.0,0.2,0.05,0.8,-NA-
1303,142.83346124328472,507.0,0.2,0.05,0.8,-NA-
1304,142.33742331288343,-504.0,0.2,0.05,0.8,-NA-
1305,142.61072796934866,499.0,0.2,0.05,0.8,-NA-
1306,142.1156202143951,-504.0,0.2,0.05,0.8,-NA-
1307,141.61667941851567,-510.0,0.2,0.05,0.8,-NA-
1308,141.8960244648318,507.0,0.2,0.05,0.8,-NA-
1309,142.17417876241404,506.0,0.2,0.05,0.8,-NA-
1310,142.4435114503817,495.0,0.2,0.05,0.8,-NA-
1311,142.720823798627,506.0,0.2,0.05,0.8,-NA-
1312,142.9923780487805,499.0,0.2,0.05,0.8,-NA-
1313,143.26732673267327,504.0,0.2,0.05,0.8,-NA-
1314,143.5372907153729,498.0,0.2,0.05,0.8,-NA-
1315,143.80760456273765,499.0,0.2,0.05,0.8,-NA-
1316,143.31534954407294,-504.0,0.2,0.05,0.8,-NA-
1317,142.8238420652999,-504.0,0.2,0.05,0.8,-NA-
1318,143.09939301972685,506.0,0.2,0.05,0.8,-NA-
1319,142.6027293404094,-512.0,0.2,0.05,0.8,-NA-
1320,142.87878787878788,507.0,0.2,0.05,0.8,-NA-
1321,142.3890991672975,-504.0,0.2,0.05,0.8,-NA-
